index,uuid,driver_version,name,gpu_serial,display_active,display_mode
2,GPU-af3a4183-2ea1-ff77-9754-6eb839e0d6f2,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Disabled,Disabled
3,GPU-c1561944-bdd2-46a5-f659-b20a0cb823fb,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Enabled,Enabled

pid,process_name,gpu_uuid,gpu_name,used_memory

index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
3,3,24564,9872,14337,2025/06/15 23:23:35.131
2,84,24564,9554,14657,2025/06/15 23:23:40.199
3,81,24564,9872,14337,2025/06/15 23:23:40.200
2,0,24564,9554,14657,2025/06/15 23:23:45.261
3,3,24564,9871,14338,2025/06/15 23:23:45.262
2,0,24564,9554,14657,2025/06/15 23:23:50.309
3,3,24564,9872,14337,2025/06/15 23:23:50.310
2,0,24564,9554,14657,2025/06/15 23:23:55.375
3,3,24564,9872,14337,2025/06/15 23:23:55.375
2,72,24564,9554,14657,2025/06/15 23:24:00.441
3,70,24564,9871,14338,2025/06/15 23:24:00.442
2,0,24564,9554,14657,2025/06/15 23:24:05.493
3,100,24564,9872,14336,2025/06/15 23:24:05.493
2,0,24564,9554,14657,2025/06/15 23:24:10.558
3,100,24564,9872,14337,2025/06/15 23:24:10.559
2,100,24564,9554,14657,2025/06/15 23:24:15.625
3,100,24564,9871,14338,2025/06/15 23:24:15.626
2,0,24564,9554,14657,2025/06/15 23:24:20.670
3,3,24564,9871,14338,2025/06/15 23:24:20.671
2,0,24564,9554,14657,2025/06/15 23:24:25.727
3,3,24564,9872,14337,2025/06/15 23:24:25.728
2,86,24564,9554,14657,2025/06/15 23:24:30.790
3,83,24564,9871,14337,2025/06/15 23:24:30.792
2,0,24564,9554,14657,2025/06/15 23:24:35.858
3,3,24564,9871,14338,2025/06/15 23:24:35.859
2,0,24564,9554,14657,2025/06/15 23:24:40.925
3,3,24564,9872,14337,2025/06/15 23:24:40.926
2,100,24564,9554,14657,2025/06/15 23:24:45.992
3,100,24564,9872,14337,2025/06/15 23:24:45.992
2,0,24564,9554,14657,2025/06/15 23:24:51.058
3,3,24564,9872,14336,2025/06/15 23:24:51.059
2,0,24564,9554,14657,2025/06/15 23:24:56.129
3,92,24564,9872,14337,2025/06/15 23:24:56.130
2,0,24564,9554,14657,2025/06/15 23:25:01.197
3,100,24564,9873,14335,2025/06/15 23:25:01.198
2,0,24564,9554,14657,2025/06/15 23:25:06.259
3,3,24564,9872,14336,2025/06/15 23:25:06.260
2,0,24564,9554,14657,2025/06/15 23:25:11.327
3,3,24564,9871,14337,2025/06/15 23:25:11.328
2,100,24564,9554,14657,2025/06/15 23:25:16.395
3,100,24564,9872,14337,2025/06/15 23:25:16.396
2,0,24564,9554,14657,2025/06/15 23:25:21.461
3,3,24564,9871,14338,2025/06/15 23:25:21.462
2,0,24564,9554,14657,2025/06/15 23:25:26.527
3,3,24564,9871,14337,2025/06/15 23:25:26.528
2,100,24564,9554,14657,2025/06/15 23:25:31.578
3,100,24564,9873,14336,2025/06/15 23:25:31.579
2,0,24564,9554,14657,2025/06/15 23:25:36.641
3,3,24564,9871,14338,2025/06/15 23:25:36.643
2,0,24564,9554,14657,2025/06/15 23:25:41.709
3,3,24564,9872,14337,2025/06/15 23:25:41.710
2,0,24564,9554,14657,2025/06/15 23:25:46.767
3,3,24564,9872,14337,2025/06/15 23:25:46.769
2,0,24564,9554,14657,2025/06/15 23:25:51.836
3,100,24564,9872,14337,2025/06/15 23:25:51.837
2,0,24564,9554,14657,2025/06/15 23:25:56.899
3,11,24564,9871,14338,2025/06/15 23:25:56.900
2,0,24564,9554,14657,2025/06/15 23:26:01.966
3,3,24564,9872,14337,2025/06/15 23:26:01.967
2,100,24564,9554,14657,2025/06/15 23:26:07.030
3,100,24564,9872,14337,2025/06/15 23:26:07.032
2,0,24564,9554,14657,2025/06/15 23:26:12.098
3,3,24564,9871,14338,2025/06/15 23:26:12.099
2,0,24564,9554,14657,2025/06/15 23:26:17.157
3,3,24564,9871,14337,2025/06/15 23:26:17.159
2,19,24564,9554,14657,2025/06/15 23:26:22.225
3,59,24564,9872,14337,2025/06/15 23:26:22.226
2,0,24564,9554,14657,2025/06/15 23:26:27.291
3,3,24564,9871,14338,2025/06/15 23:26:27.292
2,0,24564,9554,14657,2025/06/15 23:26:32.342
3,3,24564,9871,14337,2025/06/15 23:26:32.343
2,0,24564,9554,14657,2025/06/15 23:26:37.393
3,3,24564,9873,14335,2025/06/15 23:26:37.394
2,0,24564,9554,14657,2025/06/15 23:26:42.454
3,100,24564,9871,14338,2025/06/15 23:26:42.455
2,61,24564,9554,14657,2025/06/15 23:26:47.518
3,59,24564,9871,14337,2025/06/15 23:26:47.519
2,0,24564,9554,14657,2025/06/15 23:26:52.587
3,3,24564,9872,14337,2025/06/15 23:26:52.588
2,100,24564,9554,14657,2025/06/15 23:26:57.655
3,99,24564,9871,14337,2025/06/15 23:26:57.656
2,20,24564,9554,14657,2025/06/15 23:27:02.722
3,24,24564,9872,14336,2025/06/15 23:27:02.724
2,0,24564,9554,14657,2025/06/15 23:27:07.771
3,3,24564,9872,14337,2025/06/15 23:27:07.772
2,34,24564,9554,14657,2025/06/15 23:27:12.841
3,41,24564,9872,14337,2025/06/15 23:27:12.842
2,0,24564,9554,14657,2025/06/15 23:27:17.907
3,3,24564,9871,14338,2025/06/15 23:27:17.908
2,84,24564,9554,14657,2025/06/15 23:27:22.957
3,81,24564,9872,14337,2025/06/15 23:27:22.958
2,45,24564,9554,14657,2025/06/15 23:27:28.025
3,86,24564,9872,14337,2025/06/15 23:27:28.026
2,0,24564,9554,14657,2025/06/15 23:27:33.092
3,100,24564,9871,14337,2025/06/15 23:27:33.093
2,52,24564,9554,14657,2025/06/15 23:27:38.160
3,82,24564,9871,14337,2025/06/15 23:27:38.161
2,0,24564,9554,14657,2025/06/15 23:27:43.213
3,2,24564,9872,14337,2025/06/15 23:27:43.214
2,100,24564,9554,14657,2025/06/15 23:27:48.280
3,100,24564,9871,14338,2025/06/15 23:27:48.283
2,0,24564,9554,14657,2025/06/15 23:27:53.348
3,3,24564,9871,14337,2025/06/15 23:27:53.349
2,83,24564,9554,14657,2025/06/15 23:27:58.400
3,92,24564,9872,14337,2025/06/15 23:27:58.401
2,0,24564,9554,14657,2025/06/15 23:28:03.459
3,3,24564,9871,14338,2025/06/15 23:28:03.460
2,100,24564,9554,14657,2025/06/15 23:28:08.525
3,100,24564,9871,14338,2025/06/15 23:28:08.526
2,0,24564,9554,14657,2025/06/15 23:28:13.575
3,3,24564,9872,14337,2025/06/15 23:28:13.576
2,45,24564,9554,14657,2025/06/15 23:28:18.646
3,87,24564,9871,14338,2025/06/15 23:28:18.647
2,0,24564,9554,14657,2025/06/15 23:28:23.702
3,100,24564,9871,14338,2025/06/15 23:28:23.703
2,0,24564,9554,14657,2025/06/15 23:28:28.768
3,100,24564,9871,14337,2025/06/15 23:28:28.768
2,0,24564,9554,14657,2025/06/15 23:28:33.823
3,18,24564,9872,14337,2025/06/15 23:28:33.825
2,0,24564,9554,14657,2025/06/15 23:28:38.890
3,3,24564,9871,14338,2025/06/15 23:28:38.892
2,0,24564,9554,14657,2025/06/15 23:28:43.935
3,3,24564,9872,14337,2025/06/15 23:28:43.935
2,77,24564,9554,14657,2025/06/15 23:28:48.985
3,73,24564,9872,14337,2025/06/15 23:28:48.986
2,0,24564,9554,14657,2025/06/15 23:28:54.038
3,3,24564,9871,14338,2025/06/15 23:28:54.039
2,46,24564,9554,14657,2025/06/15 23:28:59.097
3,43,24564,9871,14337,2025/06/15 23:28:59.097
2,0,24564,9554,14657,2025/06/15 23:29:04.163
3,3,24564,9872,14337,2025/06/15 23:29:04.165
2,72,24564,9554,14657,2025/06/15 23:29:09.228
3,69,24564,9871,14338,2025/06/15 23:29:09.242
2,4,24564,9554,14657,2025/06/15 23:29:14.307
3,3,24564,9871,14338,2025/06/15 23:29:14.308
2,0,24564,9554,14657,2025/06/15 23:29:19.373
3,100,24564,9872,14337,2025/06/15 23:29:19.374
2,45,24564,9554,14657,2025/06/15 23:29:24.438
3,43,24564,9871,14337,2025/06/15 23:29:24.439
2,0,24564,9554,14657,2025/06/15 23:29:29.506
3,3,24564,9871,14338,2025/06/15 23:29:29.507
2,89,24564,9554,14657,2025/06/15 23:29:34.564
3,85,24564,9872,14337,2025/06/15 23:29:34.566
2,0,24564,9554,14657,2025/06/15 23:29:39.631
3,3,24564,9872,14337,2025/06/15 23:29:39.633
2,28,24564,9554,14657,2025/06/15 23:29:44.697
3,45,24564,9871,14338,2025/06/15 23:29:44.698
2,2,24564,9554,14657,2025/06/15 23:29:49.743
3,4,24564,9873,14335,2025/06/15 23:29:49.744
2,3,24564,9554,14657,2025/06/15 23:29:54.810
3,3,24564,9871,14338,2025/06/15 23:29:54.815
2,0,24564,9554,14657,2025/06/15 23:29:59.881
3,3,24564,9871,14338,2025/06/15 23:29:59.882
2,0,24564,9554,14657,2025/06/15 23:30:04.948
3,3,24564,9871,14337,2025/06/15 23:30:04.949
2,0,24564,9554,14657,2025/06/15 23:30:10.015
3,100,24564,9872,14337,2025/06/15 23:30:10.015
2,0,24564,9554,14657,2025/06/15 23:30:15.064
3,100,24564,9871,14337,2025/06/15 23:30:15.065
2,43,24564,9554,14657,2025/06/15 23:30:20.131
3,60,24564,9871,14338,2025/06/15 23:30:20.132
2,0,24564,9554,14657,2025/06/15 23:30:25.200
3,30,24564,9872,14337,2025/06/15 23:30:25.202
2,0,24564,9554,14657,2025/06/15 23:30:30.264
3,3,24564,9871,14338,2025/06/15 23:30:30.265
2,100,24564,9554,14657,2025/06/15 23:30:35.323
3,99,24564,9871,14338,2025/06/15 23:30:35.324
2,0,24564,9554,14657,2025/06/15 23:30:40.391
3,3,24564,9872,14337,2025/06/15 23:30:40.391
2,100,24564,9554,14657,2025/06/15 23:30:45.458
3,100,24564,9871,14337,2025/06/15 23:30:45.459
2,0,24564,9554,14657,2025/06/15 23:30:50.525
3,3,24564,9871,14338,2025/06/15 23:30:50.526
2,40,24564,9554,14657,2025/06/15 23:30:55.592
3,43,24564,9873,14335,2025/06/15 23:30:55.606
2,42,24564,9554,14657,2025/06/15 23:31:00.672
3,89,24564,9872,14337,2025/06/15 23:31:00.673
2,0,24564,9554,14657,2025/06/15 23:31:05.736
3,100,24564,9871,14338,2025/06/15 23:31:05.736
2,0,24564,9554,14657,2025/06/15 23:31:10.801
3,100,24564,9873,14336,2025/06/15 23:31:10.802
2,50,24564,9554,14657,2025/06/15 23:31:15.864
3,72,24564,9872,14337,2025/06/15 23:31:15.866
2,0,24564,9554,14657,2025/06/15 23:31:20.932
3,3,24564,9871,14338,2025/06/15 23:31:20.932
2,100,24564,9554,14657,2025/06/15 23:31:25.979
3,3,24564,9871,14337,2025/06/15 23:31:25.986
2,0,24564,9554,14657,2025/06/15 23:31:31.053
3,3,24564,9872,14337,2025/06/15 23:31:31.053
2,32,24564,9554,14657,2025/06/15 23:31:36.102
3,69,24564,9871,14338,2025/06/15 23:31:36.103
2,0,24564,9554,14657,2025/06/15 23:31:41.170
3,3,24564,9871,14338,2025/06/15 23:31:41.171
2,89,24564,9554,14657,2025/06/15 23:31:46.235
3,84,24564,9872,14337,2025/06/15 23:31:46.236
2,0,24564,9554,14657,2025/06/15 23:31:51.278
3,3,24564,9871,14337,2025/06/15 23:31:51.279
2,0,24564,9554,14657,2025/06/15 23:31:56.345
3,3,24564,9872,14336,2025/06/15 23:31:56.346
2,0,24564,9554,14657,2025/06/15 23:32:01.409
3,100,24564,9873,14335,2025/06/15 23:32:01.410
2,0,24564,9554,14657,2025/06/15 23:32:06.475
3,3,24564,9872,14337,2025/06/15 23:32:06.475
2,60,24564,9554,14657,2025/06/15 23:32:11.532
3,81,24564,9872,14336,2025/06/15 23:32:11.533
2,0,24564,9554,14657,2025/06/15 23:32:16.594
3,3,24564,9872,14336,2025/06/15 23:32:16.595
2,70,24564,9554,14657,2025/06/15 23:32:21.661
3,75,24564,9872,14337,2025/06/15 23:32:21.663
2,2,24564,9554,14657,2025/06/15 23:32:26.733
3,4,24564,9871,14338,2025/06/15 23:32:26.734
2,41,24564,9554,14657,2025/06/15 23:32:31.797
3,50,24564,9871,14337,2025/06/15 23:32:31.798
2,22,24564,9554,14657,2025/06/15 23:32:36.858
3,20,24564,9872,14337,2025/06/15 23:32:36.859
2,0,24564,9554,14657,2025/06/15 23:32:41.918
3,3,24564,9871,14338,2025/06/15 23:32:41.919
2,47,24564,9554,14657,2025/06/15 23:32:46.990
3,84,24564,9871,14338,2025/06/15 23:32:46.991
2,0,24564,9554,14657,2025/06/15 23:32:52.055
3,100,24564,9872,14337,2025/06/15 23:32:52.056
2,0,24564,9554,14657,2025/06/15 23:32:57.121
3,100,24564,9873,14336,2025/06/15 23:32:57.121
2,72,24564,9554,14657,2025/06/15 23:33:02.165
3,68,24564,9871,14338,2025/06/15 23:33:02.167
2,0,24564,9554,14657,2025/06/15 23:33:07.231
3,3,24564,9872,14337,2025/06/15 23:33:07.232
2,1,24564,9554,14657,2025/06/15 23:33:12.296
3,3,24564,9873,14335,2025/06/15 23:33:12.297
2,0,24564,9554,14657,2025/06/15 23:33:17.343
3,45,24564,9872,14336,2025/06/15 23:33:17.348
2,0,24564,9554,14657,2025/06/15 23:33:22.411
3,3,24564,9871,14337,2025/06/15 23:33:22.412
2,56,24564,9554,14657,2025/06/15 23:33:27.478
3,53,24564,9872,14337,2025/06/15 23:33:27.479
2,0,24564,9554,14657,2025/06/15 23:33:32.521
3,3,24564,9871,14338,2025/06/15 23:33:32.523
2,71,24564,9554,14657,2025/06/15 23:33:37.590
3,67,24564,9872,14337,2025/06/15 23:33:37.590
2,45,24564,9554,14657,2025/06/15 23:33:42.658
3,88,24564,9872,14337,2025/06/15 23:33:42.659
2,4,24564,9554,14657,2025/06/15 23:33:47.719
3,100,24564,9871,14337,2025/06/15 23:33:47.720
2,29,24564,9554,14657,2025/06/15 23:33:52.787
3,27,24564,9871,14337,2025/06/15 23:33:52.788
2,0,24564,9554,14657,2025/06/15 23:33:57.854
3,3,24564,9872,14337,2025/06/15 23:33:57.854
2,0,24564,9554,14657,2025/06/15 23:34:02.920
3,3,24564,9871,14338,2025/06/15 23:34:02.921
2,0,24564,9554,14657,2025/06/15 23:34:07.989
3,3,24564,9871,14337,2025/06/15 23:34:07.990
2,0,24564,9554,14657,2025/06/15 23:34:13.056
3,3,24564,9872,14337,2025/06/15 23:34:13.057
2,85,24564,9554,14657,2025/06/15 23:34:18.123
3,91,24564,9871,14337,2025/06/15 23:34:18.124
2,0,24564,9554,14657,2025/06/15 23:34:23.191
3,3,24564,9871,14338,2025/06/15 23:34:23.192
2,35,24564,9554,14657,2025/06/15 23:34:28.258
3,51,24564,9873,14335,2025/06/15 23:34:28.260
2,24,24564,9554,14657,2025/06/15 23:34:33.310
3,22,24564,9873,14335,2025/06/15 23:34:33.311
2,2,24564,9554,14657,2025/06/15 23:34:38.379
3,3,24564,9871,14338,2025/06/15 23:34:38.380
2,0,24564,9554,14657,2025/06/15 23:34:43.425
3,100,24564,9871,14337,2025/06/15 23:34:43.425
2,56,24564,9554,14657,2025/06/15 23:34:48.490
3,74,24564,9872,14337,2025/06/15 23:34:48.493
2,0,24564,9554,14657,2025/06/15 23:34:53.558
3,3,24564,9871,14338,2025/06/15 23:34:53.559
2,0,24564,9554,14657,2025/06/15 23:34:58.626
3,3,24564,9871,14337,2025/06/15 23:34:58.626
2,100,24564,9554,14657,2025/06/15 23:35:03.674
3,100,24564,9872,14337,2025/06/15 23:35:03.675
2,0,24564,9554,14657,2025/06/15 23:35:08.740
3,3,24564,9871,14338,2025/06/15 23:35:08.740
2,0,24564,9554,14657,2025/06/15 23:35:13.811
3,11,24564,9871,14338,2025/06/15 23:35:13.812
2,87,24564,9554,14657,2025/06/15 23:35:18.874
3,82,24564,9872,14337,2025/06/15 23:35:18.875
2,0,24564,9554,14657,2025/06/15 23:35:23.938
3,3,24564,9871,14338,2025/06/15 23:35:23.939
2,71,24564,9554,14657,2025/06/15 23:35:28.984
3,67,24564,9871,14338,2025/06/15 23:35:28.985
2,0,24564,9554,14657,2025/06/15 23:35:34.050
3,100,24564,9872,14337,2025/06/15 23:35:34.050
2,0,24564,9554,14657,2025/06/15 23:35:39.116
3,100,24564,9872,14337,2025/06/15 23:35:39.117
2,100,24564,9554,14657,2025/06/15 23:35:44.183
3,99,24564,9872,14336,2025/06/15 23:35:44.185
2,0,24564,9554,14657,2025/06/15 23:35:49.250
3,3,24564,9872,14337,2025/06/15 23:35:49.251
2,0,24564,9554,14657,2025/06/15 23:35:54.320
3,8,24564,9872,14337,2025/06/15 23:35:54.320
2,100,24564,9554,14657,2025/06/15 23:35:59.388
3,100,24564,9871,14338,2025/06/15 23:35:59.389
2,0,24564,9554,14657,2025/06/15 23:36:04.457
3,3,24564,9872,14337,2025/06/15 23:36:04.458
2,0,24564,9554,14657,2025/06/15 23:36:09.506
3,4,24564,9872,14337,2025/06/15 23:36:09.506
2,97,24564,9554,14657,2025/06/15 23:36:14.575
3,100,24564,9871,14338,2025/06/15 23:36:14.577
2,0,24564,9554,14657,2025/06/15 23:36:19.640
3,3,24564,9871,14337,2025/06/15 23:36:19.641
2,0,24564,9554,14657,2025/06/15 23:36:24.707
3,3,24564,9872,14337,2025/06/15 23:36:24.708
2,0,24564,9554,14657,2025/06/15 23:36:29.776
3,100,24564,9873,14336,2025/06/15 23:36:29.777
2,0,24564,9554,14657,2025/06/15 23:36:34.843
3,100,24564,9871,14338,2025/06/15 23:36:34.844
2,27,24564,9554,14657,2025/06/15 23:36:39.892
3,25,24564,9872,14337,2025/06/15 23:36:39.892
2,0,24564,9554,14657,2025/06/15 23:36:44.957
3,3,24564,9871,14338,2025/06/15 23:36:44.959
2,0,24564,9554,14657,2025/06/15 23:36:50.024
3,3,24564,9871,14338,2025/06/15 23:36:50.025
2,0,24564,9554,14657,2025/06/15 23:36:55.075
3,63,24564,9872,14337,2025/06/15 23:36:55.079
2,0,24564,9554,14657,2025/06/15 23:37:00.139
3,3,24564,9872,14337,2025/06/15 23:37:00.139
2,46,24564,9554,14657,2025/06/15 23:37:05.202
3,74,24564,9871,14338,2025/06/15 23:37:05.203
2,0,24564,9554,14657,2025/06/15 23:37:10.272
3,65,24564,9872,14337,2025/06/15 23:37:10.275
2,0,24564,9554,14657,2025/06/15 23:37:15.343
3,3,24564,9872,14337,2025/06/15 23:37:15.344
2,0,24564,9554,14657,2025/06/15 23:37:20.411
3,3,24564,9871,14338,2025/06/15 23:37:20.412
2,0,24564,9554,14657,2025/06/15 23:37:25.478
3,100,24564,9871,14337,2025/06/15 23:37:25.479
2,0,24564,9554,14657,2025/06/15 23:37:30.546
3,100,24564,9871,14337,2025/06/15 23:37:30.546
2,0,24564,9554,14657,2025/06/15 23:37:35.613
3,4,24564,9872,14336,2025/06/15 23:37:35.614
2,23,24564,9554,14657,2025/06/15 23:37:40.678
3,21,24564,9871,14338,2025/06/15 23:37:40.678
2,0,24564,9554,14657,2025/06/15 23:37:45.741
3,3,24564,9872,14337,2025/06/15 23:37:45.742
2,0,24564,9554,14657,2025/06/15 23:37:50.782
3,3,24564,9872,14336,2025/06/15 23:37:50.783
2,100,24564,9554,14657,2025/06/15 23:37:55.848
3,100,24564,9871,14338,2025/06/15 23:37:55.849
2,0,24564,9554,14657,2025/06/15 23:38:00.907
3,3,24564,9872,14337,2025/06/15 23:38:00.908
2,0,24564,9554,14657,2025/06/15 23:38:05.951
3,3,24564,9871,14337,2025/06/15 23:38:05.952
2,100,24564,9554,14657,2025/06/15 23:38:11.017
3,99,24564,9871,14338,2025/06/15 23:38:11.019
2,50,24564,9554,14657,2025/06/15 23:38:16.089
3,81,24564,9873,14335,2025/06/15 23:38:16.090
2,0,24564,9554,14657,2025/06/15 23:38:21.155
3,100,24564,9872,14337,2025/06/15 23:38:21.156
2,0,24564,9554,14657,2025/06/15 23:38:26.222
3,100,24564,9871,14338,2025/06/15 23:38:26.223
2,0,24564,9554,14657,2025/06/15 23:38:31.280
3,3,24564,9872,14337,2025/06/15 23:38:31.281
2,0,24564,9554,14657,2025/06/15 23:38:36.349
3,3,24564,9872,14337,2025/06/15 23:38:36.350
2,0,24564,9554,14657,2025/06/15 23:38:41.417
3,3,24564,9871,14338,2025/06/15 23:38:41.417
2,99,24564,9554,14657,2025/06/15 23:38:46.477
3,100,24564,9873,14336,2025/06/15 23:38:46.478
2,0,24564,9554,14657,2025/06/15 23:38:51.543
3,3,24564,9872,14336,2025/06/15 23:38:51.544
2,0,24564,9554,14657,2025/06/15 23:38:56.610
3,3,24564,9872,14336,2025/06/15 23:38:56.611
2,17,24564,9554,14657,2025/06/15 23:39:01.677
3,38,24564,9871,14338,2025/06/15 23:39:01.678
2,75,24564,9554,14657,2025/06/15 23:39:06.745
3,71,24564,9872,14337,2025/06/15 23:39:06.746
2,45,24564,9554,14657,2025/06/15 23:39:11.813
3,90,24564,9871,14337,2025/06/15 23:39:11.814
2,0,24564,9554,14657,2025/06/15 23:39:16.877
3,100,24564,9871,14338,2025/06/15 23:39:16.877
2,0,24564,9554,14657,2025/06/15 23:39:21.940
3,100,24564,9873,14335,2025/06/15 23:39:21.941
2,0,24564,9554,14657,2025/06/15 23:39:27.006
3,2,24564,9871,14337,2025/06/15 23:39:27.008
2,0,24564,9554,14657,2025/06/15 23:39:32.071
3,2,24564,9871,14338,2025/06/15 23:39:32.072
2,0,24564,9554,14657,2025/06/15 23:39:37.139
3,11,24564,9872,14337,2025/06/15 23:39:37.140
2,100,24564,9554,14657,2025/06/15 23:39:42.185
3,100,24564,9872,14337,2025/06/15 23:39:42.186
2,0,24564,9554,14657,2025/06/15 23:39:47.252
3,3,24564,9871,14338,2025/06/15 23:39:47.253
2,0,24564,9554,14657,2025/06/15 23:39:52.318
3,3,24564,9872,14337,2025/06/15 23:39:52.319
2,10,24564,9554,14657,2025/06/15 23:39:57.386
3,28,24564,9872,14337,2025/06/15 23:39:57.387
2,0,24564,9554,14657,2025/06/15 23:40:02.453
3,3,24564,9871,14338,2025/06/15 23:40:02.454
2,36,24564,9554,14657,2025/06/15 23:40:07.521
3,91,24564,9873,14336,2025/06/15 23:40:07.522
2,0,24564,9554,14657,2025/06/15 23:40:12.588
3,100,24564,9872,14337,2025/06/15 23:40:12.589
2,0,24564,9554,14657,2025/06/15 23:40:17.651
3,100,24564,9871,14337,2025/06/15 23:40:17.652
2,100,24564,9554,14657,2025/06/15 23:40:22.719
3,94,24564,9871,14338,2025/06/15 23:40:22.719
2,3,24564,9554,14657,2025/06/15 23:40:27.767
3,3,24564,9872,14337,2025/06/15 23:40:27.768
2,0,24564,9554,14657,2025/06/15 23:40:32.834
3,3,24564,9871,14337,2025/06/15 23:40:32.835
2,25,24564,9554,14657,2025/06/15 23:40:37.880
3,16,24564,9871,14338,2025/06/15 23:40:37.882
2,100,24564,9554,14657,2025/06/15 23:40:42.936
3,100,24564,9873,14335,2025/06/15 23:40:42.937
2,0,24564,9554,14657,2025/06/15 23:40:48.006
3,3,24564,9872,14337,2025/06/15 23:40:48.007
2,0,24564,9554,14657,2025/06/15 23:40:53.050
3,3,24564,9871,14338,2025/06/15 23:40:53.051
2,58,24564,9554,14657,2025/06/15 23:40:58.095
3,80,24564,9872,14337,2025/06/15 23:40:58.096
2,29,24564,9554,14657,2025/06/15 23:41:03.164
3,53,24564,9872,14337,2025/06/15 23:41:03.165
2,0,24564,9554,14657,2025/06/15 23:41:08.206
3,100,24564,9871,14337,2025/06/15 23:41:08.206
2,0,24564,9554,14657,2025/06/15 23:41:13.273
3,100,24564,9871,14337,2025/06/15 23:41:13.274
2,60,24564,9554,14657,2025/06/15 23:41:18.338
3,72,24564,9873,14336,2025/06/15 23:41:18.339
2,0,24564,9554,14657,2025/06/15 23:41:23.408
3,3,24564,9871,14338,2025/06/15 23:41:23.409
2,0,24564,9554,14657,2025/06/15 23:41:28.474
3,3,24564,9871,14338,2025/06/15 23:41:28.475
2,0,24564,9554,14657,2025/06/15 23:41:33.542
3,3,24564,9872,14337,2025/06/15 23:41:33.542
2,100,24564,9554,14657,2025/06/15 23:41:38.601
3,100,24564,9871,14337,2025/06/15 23:41:38.602
2,0,24564,9554,14657,2025/06/15 23:41:43.653
3,3,24564,9871,14338,2025/06/15 23:41:43.654
2,0,24564,9554,14657,2025/06/15 23:41:48.698
3,3,24564,9872,14337,2025/06/15 23:41:48.699
2,0,24564,9554,14657,2025/06/15 23:41:53.765
3,3,24564,9872,14337,2025/06/15 23:41:53.766
2,0,24564,9554,14657,2025/06/15 23:41:58.834
3,3,24564,9871,14338,2025/06/15 23:41:58.835
2,0,24564,9554,14657,2025/06/15 23:42:03.884
3,100,24564,9872,14337,2025/06/15 23:42:03.884
2,0,24564,9554,14657,2025/06/15 23:42:08.946
3,100,24564,9872,14337,2025/06/15 23:42:08.946
2,0,24564,9554,14657,2025/06/15 23:42:14.003
3,3,24564,9871,14338,2025/06/15 23:42:14.004
2,20,24564,9554,14657,2025/06/15 23:42:19.044
3,21,24564,9871,14337,2025/06/15 23:42:19.044
2,81,24564,9554,14657,2025/06/15 23:42:24.088
3,77,24564,9872,14337,2025/06/15 23:42:24.089
2,29,24564,9554,14657,2025/06/15 23:42:29.152
3,26,24564,9871,14338,2025/06/15 23:42:29.154
2,0,24564,9554,14657,2025/06/15 23:42:34.220
3,3,24564,9871,14337,2025/06/15 23:42:34.221
2,0,24564,9554,14657,2025/06/15 23:42:39.263
3,3,24564,9873,14336,2025/06/15 23:42:39.264
2,82,24564,9554,14657,2025/06/15 23:42:44.329
3,89,24564,9869,14339,2025/06/15 23:42:44.330
2,0,24564,9554,14657,2025/06/15 23:42:49.383
3,3,24564,9871,14338,2025/06/15 23:42:49.384
2,0,24564,9554,14657,2025/06/15 23:42:54.430
3,3,24564,9872,14337,2025/06/15 23:42:54.430
2,0,24564,9554,14657,2025/06/15 23:42:59.489
3,100,24564,9872,14337,2025/06/15 23:42:59.489
2,0,24564,9554,14657,2025/06/15 23:43:04.584
3,100,24564,9871,14337,2025/06/15 23:43:04.584
2,10,24564,9554,14657,2025/06/15 23:43:09.640
3,8,24564,9872,14337,2025/06/15 23:43:09.641
2,0,24564,9554,14657,2025/06/15 23:43:14.708
3,3,24564,9872,14337,2025/06/15 23:43:14.709
2,0,24564,9554,14657,2025/06/15 23:43:19.772
3,3,24564,9871,14338,2025/06/15 23:43:19.773
2,0,24564,9554,14657,2025/06/15 23:43:24.837
3,3,24564,9872,14337,2025/06/15 23:43:24.839
2,15,24564,9554,14657,2025/06/15 23:43:29.901
3,34,24564,9872,14337,2025/06/15 23:43:29.902
2,16,24564,9554,14657,2025/06/15 23:43:34.971
3,14,24564,9871,14338,2025/06/15 23:43:34.972
2,0,24564,9554,14657,2025/06/15 23:43:40.016
3,3,24564,9871,14337,2025/06/15 23:43:40.017
2,9,24564,9554,14657,2025/06/15 23:43:45.081
3,42,24564,9872,14337,2025/06/15 23:43:45.082
2,0,24564,9554,14657,2025/06/15 23:43:50.148
3,42,24564,9871,14338,2025/06/15 23:43:50.149
2,0,24564,9554,14657,2025/06/15 23:43:55.215
3,100,24564,9871,14338,2025/06/15 23:43:55.216
2,0,24564,9554,14657,2025/06/15 23:44:00.262
3,100,24564,9873,14335,2025/06/15 23:44:00.263
2,0,24564,9554,14657,2025/06/15 23:44:05.329
3,13,24564,9871,14337,2025/06/15 23:44:05.330
2,97,24564,9554,14657,2025/06/15 23:44:10.376
3,92,24564,9871,14338,2025/06/15 23:44:10.376
2,0,24564,9554,14657,2025/06/15 23:44:15.441
3,3,24564,9872,14337,2025/06/15 23:44:15.442
